dateFightCard,eventNameFightCard,locationFightCard,fighter1Name,fighter1Url,fighter1Result,fighter2Name,fighter2Url,fighter2Result,fightMethodResult,fightRound,time
01/22/2022,mmf 1 - burgos vs. gamarra,-Complejo Deportivo Municipal; Misiones; Argentina-,francisco corrales,https://www.sherdog.com/fighter/Francisco-Corrales-303595,nc,daniel alvar,https://www.sherdog.com/fighter/Daniel-Alvar-70596,None,None,None,None
01/22/2022,mmf 1 - burgos vs. gamarra,-Complejo Deportivo Municipal; Misiones; Argentina-,nicolas vera,https://www.sherdog.com/fighter/Nicolas-Vera-399236,win,david caballero,https://www.sherdog.com/fighter/David-Caballero-399235,None,None,None,None
01/22/2022,mmf 1 - burgos vs. gamarra,-Complejo Deportivo Municipal; Misiones; Argentina-,mauricio ariel pare,https://www.sherdog.com/fighter/Mauricio-Ariel-Pare-87385,win,marcelo amada,https://www.sherdog.com/fighter/Marcelo-Amada-350055,None,None,None,None
01/22/2022,mmf 1 - burgos vs. gamarra,-Complejo Deportivo Municipal; Misiones; Argentina-,emanuel lopez,https://www.sherdog.com/fighter/Emanuel-Lopez-399233,win,facundo gaona,https://www.sherdog.com/fighter/Facundo-Gaona-399234,None,None,None,None
01/22/2022,mmf 1 - burgos vs. gamarra,-Complejo Deportivo Municipal; Misiones; Argentina-,mauricio gabriel flores,https://www.sherdog.com/fighter/Mauricio-Gabriel-Flores-299443,win,jonathan alves,https://www.sherdog.com/fighter/Jonathan-Alves-399232,None,None,None,None
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,aron tamara,https://www.sherdog.com/fighter/Mauricio-Gabriel-Flores-299443,W,diego ramos,https://www.sherdog.com/fighter/Jonathan-Alves-399232,L,decision (unanimous),3,180
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,jose aguirre,https://www.sherdog.com/fighter/Jose-Aguirre-399632,win,angel chuki,https://www.sherdog.com/fighter/Angel-Chuki-399633,None,None,None,None
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,dylan inga,https://www.sherdog.com/fighter/Dylan-Inga-399630,win,alvaro lara,https://www.sherdog.com/fighter/Alvaro-Lara-399631,None,None,None,None
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,fredy huaman ortiz,https://www.sherdog.com/fighter/Fredy-Huaman-Ortiz-215495,win,maik julio sulca pfocco,https://www.sherdog.com/fighter/Maik-Julio-Sulca-Pfocco-397928,None,None,None,None
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,juan lazaro,https://www.sherdog.com/fighter/Juan-Lazaro-399628,win,juan giovani sanchez,https://www.sherdog.com/fighter/Juan-Giovani-Sanchez-399629,None,None,None,None
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,ever eloy yanapa,https://www.sherdog.com/fighter/Ever-Eloy-Yanapa-399626,win,diego alonso quispe,https://www.sherdog.com/fighter/Diego-Alonso-Quispe-399627,None,None,None,None
01/22/2022,perrera fight 10 - amateur,-Mitica Perrera de Breña; Lima; Peru-,emmanuel alfaro,https://www.sherdog.com/fighter/Emmanuel-Alfaro-318339,win,ronald leon,https://www.sherdog.com/fighter/Ronald-Leon-326733,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,janathian marte,https://www.sherdog.com/fighter/Emmanuel-Alfaro-318339,W,ty slayton,https://www.sherdog.com/fighter/Ronald-Leon-326733,L,submission (triangle choke),1,174
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,anthony cribb,https://www.sherdog.com/fighter/Anthony-Cribb-390484,win,anthony perez,https://www.sherdog.com/fighter/Anthony-Perez-384456,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,sedric louissaint,https://www.sherdog.com/fighter/Sedric-Louissaint-260015,win,andres davalos,https://www.sherdog.com/fighter/Andres-Davalos-326809,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,michael schmidt,https://www.sherdog.com/fighter/Michael-Schmidt-400340,win,rohn williams,https://www.sherdog.com/fighter/Rohn-Williams-400341,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,david michael self,https://www.sherdog.com/fighter/David-Michael-Self-400338,win,mehki fontanez,https://www.sherdog.com/fighter/Mehki-Fontanez-400339,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,nick dulcey,https://www.sherdog.com/fighter/Nick-Dulcey-400336,win,caleb iuliano,https://www.sherdog.com/fighter/Caleb-Iuliano-400337,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,dwjuan white,https://www.sherdog.com/fighter/Dwjuan-White-395635,win,dalton hunter,https://www.sherdog.com/fighter/Dalton-Hunter-395415,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,mario flores,https://www.sherdog.com/fighter/Mario-Flores-400335,win,bashmir winston,https://www.sherdog.com/fighter/Bashmir-Winston-388149,None,None,None,None
01/22/2022,cn - combat night: orlando,-Gilt Nightclub; Orlando; Florida; United States-,drew peterkin,https://www.sherdog.com/fighter/Drew-Peterkin-400333,win,john morales,https://www.sherdog.com/fighter/John-Morales-400334,None,None,None,None
01/22/2022,ram fc 2 - ram fighting championships 2,-Charleston Area Convention Center; North Charleston; South Carolina; United States-,tanner chambers,https://www.sherdog.com/fighter/Drew-Peterkin-400333,W,josh gilliam,https://www.sherdog.com/fighter/John-Morales-400334,L,submission (brabo choke),1,165
01/22/2022,ram fc 2 - ram fighting championships 2,-Charleston Area Convention Center; North Charleston; South Carolina; United States-,jehrell cromartie,https://www.sherdog.com/fighter/Jehrell-Cromartie-400348,win,john mayfield,https://www.sherdog.com/fighter/John-Mayfield-386758,None,None,None,None
01/22/2022,ram fc 2 - ram fighting championships 2,-Charleston Area Convention Center; North Charleston; South Carolina; United States-,gabriel trimino,https://www.sherdog.com/fighter/Gabriel-Trimino-321405,win,david madden,https://www.sherdog.com/fighter/David-Madden-386753,None,None,None,None
01/22/2022,ram fc 2 - ram fighting championships 2,-Charleston Area Convention Center; North Charleston; South Carolina; United States-,autumn newcomb,https://www.sherdog.com/fighter/Autumn-Newcomb-383856,win,lesley steiner,https://www.sherdog.com/fighter/Lesley-Steiner-387472,None,None,None,None
01/22/2022,ram fc 2 - ram fighting championships 2,-Charleston Area Convention Center; North Charleston; South Carolina; United States-,cary miller,https://www.sherdog.com/fighter/Cary-Miller-400346,win,ty hayward,https://www.sherdog.com/fighter/Ty-Hayward-400347,None,None,None,None
01/22/2022,wca - wheel combat argentina,-Santa Fe; Argentina-,walter presentado,https://www.sherdog.com/fighter/Cary-Miller-400346,W,uriel elorga,https://www.sherdog.com/fighter/Ty-Hayward-400347,L,ko,1,90
01/22/2022,wca - wheel combat argentina,-Santa Fe; Argentina-,enzo basualdo,https://www.sherdog.com/fighter/Enzo-Basualdo-400357,win,brian silva,https://www.sherdog.com/fighter/Brian-Silva-400358,None,None,None,None
01/22/2022,wca - wheel combat argentina,-Santa Fe; Argentina-,maxi roldan,https://www.sherdog.com/fighter/Maxi-Roldan-400355,win,franco sosa,https://www.sherdog.com/fighter/Franco-Sosa-400356,None,None,None,None
01/22/2022,wca - wheel combat argentina,-Santa Fe; Argentina-,mauro cordoba,https://www.sherdog.com/fighter/Mauro-Cordoba-400353,win,alexis silva,https://www.sherdog.com/fighter/Alexis-Silva-400354,None,None,None,None
01/22/2022,wca - wheel combat argentina,-Santa Fe; Argentina-,jesus paulucci,https://www.sherdog.com/fighter/Jesus-Paulucci-400351,win,alan rearte,https://www.sherdog.com/fighter/Alan-Rearte-400352,None,None,None,None
01/22/2022,wca - wheel combat argentina,-Santa Fe; Argentina-,antonio nunez,https://www.sherdog.com/fighter/Antonio-Nunez-400349,win,pablo carranza,https://www.sherdog.com/fighter/Pablo-Carranza-400350,None,None,None,None
01/22/2022,pfl - premier fight league 32,-Champions Sports Bar & Complex; Doral; Florida; United States-,anthony wint,https://www.sherdog.com/fighter/Antonio-Nunez-400349,W,kache palacio,https://www.sherdog.com/fighter/Pablo-Carranza-400350,L,submission (armbar),1,163
01/22/2022,pfl - premier fight league 32,-Champions Sports Bar & Complex; Doral; Florida; United States-,tyshawn williams,https://www.sherdog.com/fighter/Tyshawn-Williams-397681,win,dalton rose,https://www.sherdog.com/fighter/Dalton-Rose-399242,None,None,None,None
01/22/2022,pfl - premier fight league 32,-Champions Sports Bar & Complex; Doral; Florida; United States-,dan sopa,https://www.sherdog.com/fighter/Dan-Sopa-400362,win,adam abd,https://www.sherdog.com/fighter/Adam-Abd-396701,None,None,None,None
01/22/2022,pfl - premier fight league 32,-Champions Sports Bar & Complex; Doral; Florida; United States-,dion young,https://www.sherdog.com/fighter/Dion-Young-383058,win,michael dragich,https://www.sherdog.com/fighter/Michael-Dragich-395722,None,None,None,None
01/22/2022,pfl - premier fight league 32,-Champions Sports Bar & Complex; Doral; Florida; United States-,clyde avamere,https://www.sherdog.com/fighter/Clyde-Avamere-397678,win,wilson hernandez,https://www.sherdog.com/fighter/Wilson-Hernandez-400361,None,None,None,None
01/22/2022,square ring promotions - island fights 71,-Pensacola Bay Center; Pensacola; Florida; United States-,juan alvarez,https://www.sherdog.com/fighter/Clyde-Avamere-397678,W,peter kohout,https://www.sherdog.com/fighter/Wilson-Hernandez-400361,L,ko,1,130
01/22/2022,square ring promotions - island fights 71,-Pensacola Bay Center; Pensacola; Florida; United States-,elijah hill,https://www.sherdog.com/fighter/Elijah-Hill-384117,win,michael richardson,https://www.sherdog.com/fighter/Michael-Richardson-371746,None,None,None,None
01/22/2022,square ring promotions - island fights 71,-Pensacola Bay Center; Pensacola; Florida; United States-,cameron williamson,https://www.sherdog.com/fighter/Cameron-Williamson-236795,win,brandon thompson,https://www.sherdog.com/fighter/Brandon-Thompson-350885,None,None,None,None
01/22/2022,square ring promotions - island fights 71,-Pensacola Bay Center; Pensacola; Florida; United States-,reggie northrup,https://www.sherdog.com/fighter/Reggie-Northrup-384464,win,jay mitchell,https://www.sherdog.com/fighter/Jay-Mitchell-381942,None,None,None,None
01/22/2022,square ring promotions - island fights 71,-Pensacola Bay Center; Pensacola; Florida; United States-,gabriel gamez,https://www.sherdog.com/fighter/Gabriel-Gamez-400363,win,jesse gallegos,https://www.sherdog.com/fighter/Jesse-Gallegos-389165,None,None,None,None
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,george kaisidis,https://www.sherdog.com/fighter/Gabriel-Gamez-400363,W,dimitris papadopoulos,https://www.sherdog.com/fighter/Jesse-Gallegos-389165,L,submission (keylock),1,152
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,savvas georgiadis,https://www.sherdog.com/fighter/Savvas-Georgiadis-399221,win,konstantinos kazantzidis,https://www.sherdog.com/fighter/Konstantinos-Kazantzidis-399222,None,None,None,None
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,konstantinos soantzoglou,https://www.sherdog.com/fighter/Konstantinos-Soantzoglou-393234,draw,michalis charalampidis,https://www.sherdog.com/fighter/Michalis-Charalampidis-399220,None,None,None,None
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,nugo tugushi,https://www.sherdog.com/fighter/Nugo-Tugushi-399224,win,nikoli mariglen,https://www.sherdog.com/fighter/Nikoli-Mariglen-399223,None,None,None,None
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,antonis liakos,https://www.sherdog.com/fighter/Antonis-Liakos-399226,win,vasilios tzokas,https://www.sherdog.com/fighter/Vasilios-Tzokas-399225,None,None,None,None
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,giorgos kalaitzidis,https://www.sherdog.com/fighter/Giorgos-Kalaitzidis-399227,win,stelios tasmalidis,https://www.sherdog.com/fighter/Stelios-Tasmalidis-399228,None,None,None,None
01/22/2022,of7 - octagon fighting 7,-Hotel Victoria; Kilkis; Greece-,rafail ezanidis,https://www.sherdog.com/fighter/Rafail-Ezanidis-399230,win,freddy dermousi,https://www.sherdog.com/fighter/Freddy-Dermousi-399229,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,naoki arikawa,https://www.sherdog.com/fighter/Rafail-Ezanidis-399230,W,kengo fujita,https://www.sherdog.com/fighter/Freddy-Dermousi-399229,L,decision (unanimous),2,300
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,shuichi kanda,https://www.sherdog.com/fighter/Shuichi-Kanda-92087,win,jun doi,https://www.sherdog.com/fighter/Jun-Doi-72331,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,shoichi tomita,https://www.sherdog.com/fighter/Shoichi-Tomita-201341,win,kouki nakagawa,https://www.sherdog.com/fighter/Kouki-Nakagawa-297005,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,yoshitaka akita,https://www.sherdog.com/fighter/Yoshitaka-Akita-306183,win,sho yamaguchi,https://www.sherdog.com/fighter/Sho-Yamaguchi-69592,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,keita fukushima,https://www.sherdog.com/fighter/Keita-Fukushima-287015,win,takaya takemoto,https://www.sherdog.com/fighter/Takaya-Takemoto-124043,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,nobuyoshi nakatsuka,https://www.sherdog.com/fighter/Nobuyoshi-Nakatsuka-282783,win,shingo makita,https://www.sherdog.com/fighter/Shingo-Makita-42604,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,keita inoue,https://www.sherdog.com/fighter/Keita-Inoue-238701,win,hiroaki harukawa,https://www.sherdog.com/fighter/Hiroaki-Harukawa-84394,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,tetsuo nakanishi,https://www.sherdog.com/fighter/Tetsuo-Nakanishi-131297,win,kazumasa tsubouchi,https://www.sherdog.com/fighter/Kazumasa-Tsubouchi-225937,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,hiroto saido,https://www.sherdog.com/fighter/Hiroto-Saido-397919,win,gori iga,https://www.sherdog.com/fighter/Gori-Iga-393502,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,masashi kimura,https://www.sherdog.com/fighter/Masashi-Kimura-245795,win,ryo araki,https://www.sherdog.com/fighter/Ryo-Araki-349555,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,kiko so,https://www.sherdog.com/fighter/Kiko-So-224285,win,katsuhiko taniguchi,https://www.sherdog.com/fighter/Katsuhiko-Taniguchi-373749,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,hiromu ueni,https://www.sherdog.com/fighter/Hiromu-Ueni-214321,win,yamato ozaki,https://www.sherdog.com/fighter/Yamato-Ozaki-198343,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,tsubasa morii,https://www.sherdog.com/fighter/Tsubasa-Morii-397917,win,ikuo nasu,https://www.sherdog.com/fighter/Ikuo-Nasu-397918,None,None,None,None
01/23/2022,gladiator - gladiator 016 in osaka,-176box; Toyonaka; Osaka; Japan-,seiki kuwamoto,https://www.sherdog.com/fighter/Seiki-Kuwamoto-400179,win,yamato yamato,https://www.sherdog.com/fighter/Yamato-Yamato-400180,None,None,None,None
01/23/2022,jackhammer promotions - super brawl 6,-Mulcahy's Pub & Concert Hall; Wantagh; New York; United States-,johnny pierro,https://www.sherdog.com/fighter/Seiki-Kuwamoto-400179,W,randy sosa,https://www.sherdog.com/fighter/Yamato-Yamato-400180,L,submission (armbar),1,98
01/23/2022,jck bounty challenge series - 2021 finals,-Haikou; Hainan; China-,yibugele,https://www.sherdog.com/fighter/Seiki-Kuwamoto-400179,W,shun yong,https://www.sherdog.com/fighter/Yamato-Yamato-400180,L,tko (doctor stoppage),5,93
01/23/2022,jck bounty challenge series - 2021 finals,-Haikou; Hainan; China-,asikeerbai jinensibieke,https://www.sherdog.com/fighter/Asikeerbai-Jinensibieke-233819,win,jizheng wang,https://www.sherdog.com/fighter/Jizheng-Wang-228285,None,None,None,None
01/23/2022,jck bounty challenge series - 2021 finals,-Haikou; Hainan; China-,haojie li,https://www.sherdog.com/fighter/Haojie-Li-217329,win,tianlong luo,https://www.sherdog.com/fighter/Tianlong-Luo-381061,None,None,None,None
01/23/2022,jck bounty challenge series - 2021 finals,-Haikou; Hainan; China-,shuai yin,https://www.sherdog.com/fighter/Shuai-Yin-251777,win,huo you ga bu,https://www.sherdog.com/fighter/Huo-You-Ga-Bu-214717,None,None,None,None
01/23/2022,jck bounty challenge series - 2021 finals,-Haikou; Hainan; China-,aorigele aorigele,https://www.sherdog.com/fighter/Aorigele-Aorigele-388561,win,qi wang,https://www.sherdog.com/fighter/Qi-Wang-106391,None,None,None,None
